pl_name,ra,dec,sy_dist
HD 110067 b,189.8392243,20.0273377,32.1585
HD 110067 c,189.8392243,20.0273377,32.1585
HD 110067 d,189.8392243,20.0273377,32.1585
HD 110067 e,189.8392243,20.0273377,32.1585
HD 110067 f,189.8392243,20.0273377,32.1585
HD 110067 g,189.8392243,20.0273377,32.1585
HD 110082 b,192.5892855,-88.1211107,105.096
HD 110113 b,190.0365636,-44.3120777,106.307
HD 110113 c,190.0365636,-44.3120777,106.307
HD 110537 b,190.7462412,-4.0501059,45.0858
HD 11112 b,27.0881399,-41.4944106,44.3804
HD 111232 b,192.2159553,-68.4246679,28.9571
HD 111232 c,192.2159553,-68.4246679,28.9571
HD 111591 b,192.5725483,22.8631285,114.166
HD 111998 b,193.2953521,-3.5531133,33.2237
HD 112300 b,193.8988441,3.3972376,62.07324
HD 112570 b,194.2824262,46.1765638,101.166
HD 112640 b,194.2415171,67.2429122,323.335
HD 113337 b,195.4438496,63.610328,36.18
HD 113337 c,195.4438496,63.610328,36.18
HD 11343 c,27.5271962,-54.4651633,155.121
HD 113538 b,196.233933,-52.4463502,16.2817
HD 113538 c,196.233933,-52.4463502,16.2817
HD 113996 b,196.794874,27.6244384,116.334
HD 114082 b,197.3171237,-60.3084347,95.3906
HD 114386 b,197.6652124,-35.0561807,27.9243
HD 114729 b,198.1833997,-31.8746756,37.8063
HD 114783 b,198.1818436,-2.2649921,21.0628
HD 114783 c,198.1818436,-2.2649921,21.0628
HD 11505 b,28.2750265,-1.3284416,38.9679
HD 11506 b,28.2106607,-19.507396,51.261
HD 11506 c,28.2106607,-19.507396,51.261
HD 11506 d,28.2106607,-19.507396,51.261
HD 115404 A b,199.2155793,17.0160384,10.9816
HD 115404 A c,199.2155793,17.0160384,10.9816
HD 115954 b,199.9853694,38.3691383,87.6437
HD 116029 b,200.1646905,24.6484725,123.245
HD 116029 c,200.1646905,24.6484725,123.245
HD 117207 b,202.3368806,-35.5713041,32.3547
HD 11755 b,29.707836,73.1521372,235.045
HD 117618 b,203.1066418,-47.2719049,37.7781
HD 118203 b,203.509956,53.7281876,92.2589
HD 118203 c,203.509956,53.7281876,92.2589
HD 11964 b,29.2884252,-10.2434693,33.5369
HD 11964 c,29.2884252,-10.2434693,33.5369
HD 11977 b,28.7347403,-67.6469871,67.9331
HD 120084 b,205.661989,78.0646376,103.044
HD 121504 b,209.3199062,-56.0404085,41.6592
HD 12235 b,30.0391601,3.0959098,31.7627
HD 12235 c,30.0391601,3.0959098,31.7627
HD 122562 c,210.5886904,20.8810286,53.2528
HD 124330 b,212.8207093,54.4089731,60.1977
HD 12484 b,30.6115322,2.8158078,48.3367
HD 125271 b,216.6474037,-81.4542756,39.3466
HD 125390 b,214.5387463,38.9669132,153.647
HD 125595 b,215.3434326,-40.3942443,28.1989
HD 125612 b,215.2227183,-17.4818147,57.6207
HD 125612 c,215.2227183,-17.4818147,57.6207
HD 125612 d,215.2227183,-17.4818147,57.6207
HD 12648 b,34.7480718,85.7365329,182.192
HD 126525 b,216.8852514,-51.9329118,37.6506
HD 12661 b,31.1423525,25.4135632,37.8478
HD 12661 c,31.1423525,25.4135632,37.8478
HD 126614 b,216.7005171,-5.1784093,73.0961
HD 127506 b,217.6848544,35.4546059,22.5279
HD 128311 b,219.0032292,9.7454368,16.3292
HD 128311 c,219.0032292,9.7454368,16.3292
HD 128356 b,219.2702793,-25.8031728,26.1548
HD 129445 b,221.5104196,-68.7629901,67.4386
HD 130322 b,221.8857975,-0.2820782,31.8766
HD 131496 b,223.3461495,18.2352618,131.849
HD 13167 b,32.057635,-24.695575,148.934
HD 13189 b,32.4173964,32.3164548,497.823
HD 132406 b,224.2276121,53.3809615,70.7832
HD 132563 b,224.5892892,44.0428571,105.155
HD 133131 A b,225.8984524,-27.8431369,51.4736
HD 133131 A c,225.8984524,-27.8431369,51.4736
HD 133131 B b,225.8999745,-27.8415947,51.2993
HD 134060 b,227.6847587,-61.4223747,24.0125
HD 134060 c,227.6847587,-61.4223747,24.0125
HD 134606 b,228.8103897,-70.5203328,26.7909
HD 134606 c,228.8103897,-70.5203328,26.7909
HD 134606 d,228.8103897,-70.5203328,26.7909
HD 134606 e,228.8103897,-70.5203328,26.7909
HD 134606 f,228.8103897,-70.5203328,26.7909
HD 134987 b,228.3675397,-25.3096721,26.1804
HD 134987 c,228.3675397,-25.3096721,26.1804
HD 135625 b,229.4511514,-45.9225871,56.518
HD 135694 b,227.8678636,71.8412965,73.8713
HD 135872 b,229.4213643,-5.2024735,82.4251
HD 136118 b,229.7306046,-1.5922913,51.4359
HD 136352 b,230.4401147,-48.3188174,14.682
HD 136352 c,230.4401147,-48.3188174,14.682
HD 136352 d,230.4401147,-48.3188174,14.682
HD 136418 b,229.7756438,41.732423,105.168
HD 136925 b,230.7157509,13.3663117,47.874
HD 13724 c,33.0859626,-46.8166738,43.465
HD 137388 b,233.915082,-80.2044169,40.4841
HD 137496 b,231.7420543,-16.5090014,155.317
HD 137496 c,231.7420543,-16.5090014,155.317
HD 13808 b,33.1780708,-53.7437591,28.2305
HD 13808 c,33.1780708,-53.7437591,28.2305
HD 13908 b,34.5609102,65.5941901,79.5515
HD 13908 c,34.5609102,65.5941901,79.5515
HD 13931 b,34.1979991,43.7722065,47.3963
HD 139357 b,233.8173564,53.9221505,112.09
HD 1397 b,4.4471631,-66.3589285,79.5702
HD 14067 b,34.293348,23.7676546,142.024
HD 140901 b,236.8689866,-37.9172333,15.2528
HD 140901 c,236.8689866,-37.9172333,15.2528
HD 141004 b,236.6099205,7.3527684,11.8148
HD 141399 b,236.7235392,46.986288,37.0169
HD 141399 c,236.7235392,46.986288,37.0169
HD 141399 d,236.7235392,46.986288,37.0169
HD 141399 e,236.7235392,46.986288,37.0169
HD 141937 b,238.0735585,-18.4359716,33.3622
HD 142 A d,1.5836771,-49.0753625,26.1853
HD 142 b,1.5836771,-49.0753625,26.1853
HD 142 c,1.5836771,-49.0753625,26.1853
HD 142022 A b,242.5481731,-84.2317494,34.2802
HD 142245 b,238.2342443,15.4306118,97.2305
HD 142415 b,239.418989,-60.2006948,35.5318
HD 143105 b,238.4023547,68.7199779,46.7789
HD 143361 b,240.4588405,-44.4350575,68.5146
HD 144899 b,242.5721002,-47.9146826,115.665
HD 145377 b,242.9019658,-27.0781199,53.4884
HD 145457 b,242.5162215,26.7429068,135.292
HD 145675 c,242.6021014,43.8163621,17.9323
HD 145934 b,243.2912249,13.2394527,227.881
HD 1461 b,4.6762645,-8.0536206,23.4534
HD 1461 c,4.6762645,-8.0536206,23.4534
HD 147018 b,245.7490012,-61.6901291,40.4256
HD 147018 c,245.7490012,-61.6901291,40.4256
HD 147379 b,244.1725686,67.2392041,10.7643
HD 147513 b,246.0057894,-39.1929661,12.9032
HD 14787 b,35.8085099,10.8367972,119.137
HD 147873 b,246.4380471,-33.5672217,109.055
HD 147873 c,246.4380471,-33.5672217,109.055
HD 148156 b,247.0723035,-46.3175085,57.1289
HD 148164 b,246.4351678,11.9190729,77.1971
HD 148164 c,246.4351678,11.9190729,77.1971
HD 148427 b,247.1171311,-13.3996231,71.3499
HD 149026 b,247.6229827,38.3475349,75.8643
HD 149143 b,248.2126715,2.0844547,73.2801
HD 149806 b,249.2855187,0.2546794,20.2727
HD 150010 b,247.8670682,72.6125804,144.49
HD 1502 b,4.8214389,14.054683,190.953
HD 150706 b,247.8255687,79.7894032,28.2697
HD 151450 b,252.0080127,-15.964345,43.6002
HD 151450 c,252.0080127,-15.964345,43.6002
HD 152079 b,253.3732313,-46.3333582,87.8888
HD 152581 b,253.4316451,11.9736828,165.76
HD 152843 b,253.7848853,20.491524,107.898
HD 152843 c,253.7848853,20.491524,107.898
HD 15337 b,36.8678846,-27.6361171,44.8155
HD 15337 c,36.8678846,-27.6361171,44.8155
HD 153557 b,254.4706516,47.3678558,17.9412
HD 153557 c,254.4706516,47.3678558,17.9412
HD 153557 d,254.4706516,47.3678558,17.9412
HD 153950 b,256.1292826,-43.3103753,48.4549
HD 154088 b,256.1164214,-28.5838342,18.2692
HD 154345 b,255.6524619,47.0855544,18.284
HD 154391 b,255.3201345,60.6489226,100.947
HD 154672 b,257.520697,-56.4498041,63.0484
HD 154857 b,257.816194,-56.681038,63.4482
HD 154857 c,257.816194,-56.681038,63.4482
HD 155193 b,257.4208876,10.0381003,57.7995
HD 155358 b,257.3930947,33.3549277,43.6197
HD 155358 c,257.3930947,33.3549277,43.6197
HD 155918 b,260.5364025,-75.349239,27.561
HD 155918 c,260.5364025,-75.349239,27.561
HD 156098 b,259.264687,-32.6630768,48.249
HD 156098 c,259.264687,-32.6630768,48.249
HD 156279 b,258.0966686,63.3527828,36.1945
HD 156279 c,258.0966686,63.3527828,36.1945
HD 156411 b,259.9639522,-48.5502313,56.8655
HD 156668 b,259.4183491,29.228161,24.3323
HD 156668 c,259.4183491,29.228161,24.3323
HD 156846 b,260.1423366,-19.334365,47.7332
HD 158038 b,261.4395312,27.3030721,94.8625
HD 158259 b,261.3495847,52.7904721,27.0498
HD 158259 c,261.3495847,52.7904721,27.0498
HD 158259 d,261.3495847,52.7904721,27.0498
HD 158259 e,261.3495847,52.7904721,27.0498
HD 158259 f,261.3495847,52.7904721,27.0498
HD 158996 b,259.9051092,80.1364033,283.659
HD 15906 b,38.2712534,-10.352178,45.5621
HD 15906 c,38.2712534,-10.352178,45.5621
HD 159243 b,263.3395365,5.7008254,73.3055
HD 159243 c,263.3395365,5.7008254,73.3055
HD 159868 b,264.7466665,-43.1462347,55.8503
HD 159868 c,264.7466665,-43.1462347,55.8503
HD 1605 b,5.1317548,30.9750611,88.8047
HD 1605 c,5.1317548,30.9750611,88.8047
HD 160691 b,266.0361585,-51.8348751,15.5981
HD 160691 c,266.0361585,-51.8348751,15.5981
HD 160691 d,266.0361585,-51.8348751,15.5981
HD 160691 e,266.0361585,-51.8348751,15.5981
HD 161178 b,264.2873565,72.455859,107.188
HD 16141 b,38.8323674,-3.5624887,37.7861
HD 16175 b,39.2577379,42.0624526,59.859
HD 162020 b,267.6599252,-40.3184646,30.8248
HD 163607 b,268.4181383,56.3924701,67.7855
HD 163607 c,268.4181383,56.3924701,67.7855
HD 16417 b,39.2441029,-34.5790905,25.3936
HD 164509 b,270.3800811,0.1044685,53.1119
HD 164595 b,270.1613723,29.5726698,28.254
HD 164604 b,270.7787177,-28.5608343,39.3633
HD 164922 b,270.6304652,26.3104077,22.0016
HD 164922 c,270.6304652,26.3104077,22.0016
HD 164922 d,270.6304652,26.3104077,22.0016
HD 164922 e,270.6304652,26.3104077,22.0016
HD 165131 b,271.3444007,-21.6737039,57.4263
HD 165155 b,271.4893395,-29.9172536,63.3574
HD 1666 b,5.2180424,-19.9314823,117.908
HD 166724 b,273.4988604,-42.5757218,45.1342
HD 167042 b,272.6326268,54.2876184,49.6633
HD 167677 b,274.2067844,-11.4067857,54.3258
HD 167768 b,274.2213308,-3.0085807,107.214
HD 168009 b,273.8847918,45.2088229,23.3032
HD 168443 b,275.0159879,-9.5966905,39.6245
HD 168443 c,275.0159879,-9.5966905,39.6245
HD 168746 b,275.4573269,-11.9229757,41.5681
HD 168863 b,275.6642157,-18.0219726,39.8979
HD 1690 b,5.3055886,-8.2811442,752.615
HD 16905 b,40.0136203,-61.3550396,39.7401
HD 169142 b,276.1240717,-29.7805318,113.6
HD 169830 b,276.9561859,-29.8167919,37.6048
HD 169830 c,276.9561859,-29.8167919,37.6048
HD 170469 b,277.2955423,11.6954244,60.178
HD 17092 b,41.5924261,49.6530375,228.422
HD 171028 b,278.0643694,6.9456827,111.659
HD 171238 b,278.6818389,-28.0727849,44.8113
HD 17156 b,42.4366123,71.7530882,78.0863
HD 173416 b,280.9005676,36.556857,132.184
HD 174205 b,280.7932014,70.7928237,234.027
HD 175167 b,285.0033888,-69.9450664,71.0863
HD 175541 b,283.9203211,4.2649344,129.603
HD 175607 b,285.2742901,-66.1943379,40.3303
HD 17674 b,42.7684964,30.2865981,44.4264
HD 176986 b,285.7739138,-11.044941,27.7843
HD 176986 c,285.7739138,-11.044941,27.7843
HD 177565 b,286.7175787,-37.8122394,16.9179
HD 177830 b,286.3363574,25.9204327,62.7674
HD 177830 c,286.3363574,25.9204327,62.7674
HD 178911 B b,287.2632091,34.6006972,40.9727
HD 179079 b,287.7903733,-2.6387703,69.7116
HD 179949 b,288.8890182,-24.1797939,27.4573
HD 180053 b,288.4008374,34.9146658,137.043
HD 18015 b,43.3636339,-8.8480392,123.801
HD 180314 b,288.7094401,31.8604391,122.362
HD 180617 b,289.2277322,5.1631615,5.91059
HD 180902 b,289.8239604,-23.5582432,104.577
HD 181234 b,289.9998695,-9.32497,47.7458
HD 181342 b,290.2674078,-23.6196996,120.391
HD 18143 b,43.9140248,26.8723829,22.5243
HD 18143 c,43.9140248,26.8723829,22.5243
HD 181433 b,291.2873731,-66.4677838,26.8762
HD 181433 c,291.2873731,-66.4677838,26.8762
HD 181433 d,291.2873731,-66.4677838,26.8762
HD 181720 b,290.7212224,-32.9208401,60.2046
HD 183263 b,292.1022982,8.3579183,54.1955
HD 183263 c,292.1022982,8.3579183,54.1955
HD 183579 b,293.2866147,-54.5327284,57.2651
HD 184010 b,292.8401421,26.6172796,60.7993
HD 184010 c,292.8401421,26.6172796,60.7993
HD 184010 d,292.8401421,26.6172796,60.7993
HD 18438 b,46.5318358,79.41858,224.146
HD 185269 b,294.2987668,28.499514,51.9917
HD 185283 b,295.3233609,-56.3221096,31.395
HD 18599 b,44.2620144,-56.1918694,38.5653
HD 187085 b,297.3915731,-37.7809929,45.8993
HD 187123 b,296.7428786,34.41899,45.9548
HD 187123 c,296.7428786,34.41899,45.9548
HD 18742 b,45.0443115,-20.8027024,162.685
HD 188015 b,298.0191857,28.0999769,50.6706
HD 188641 b,299.4048303,-37.7448845,64.3399
HD 189567 b,301.3959616,-67.3237992,17.9055
HD 189567 c,301.3959616,-67.3237992,17.9055
HD 189733 b,300.1821223,22.7097759,19.7638
HD 190007 b,300.6956339,3.3266992,12.7141
HD 190228 b,300.7537294,28.3065564,62.7146
HD 190360 b,300.9092476,29.894541,16.0069
HD 190360 c,300.9092476,29.894541,16.0069
HD 190647 b,301.8318167,-35.5395236,54.4738
HD 190984 b,302.8779827,-64.6202728,148.187
HD 191806 b,302.368758,52.2767265,65.6668
HD 191939 b,302.0256247,66.8503014,53.6089
HD 191939 c,302.0256247,66.8503014,53.6089
HD 191939 d,302.0256247,66.8503014,53.6089
HD 191939 e,302.0256247,66.8503014,53.6089
HD 191939 f,302.0256247,66.8503014,53.6089
HD 191939 g,302.0256247,66.8503014,53.6089
HD 192263 b,303.4990864,-0.8657574,19.6359
HD 192310 b,303.8284712,-27.0337556,8.79687
HD 192310 c,303.8284712,-27.0337556,8.79687
HD 192699 b,304.0248392,4.5805708,71.8627
HD 194490 b,306.9980087,-51.6644646,80.2349
HD 195019 b,307.0792427,18.7692509,37.6681
HD 196050 b,309.4637796,-60.6347649,50.6742
HD 196067 b,310.4364195,-75.3514992,39.9346
HD 19615 b,48.7813299,73.868015,265.155
HD 196885 A b,309.9664609,11.2500236,34.1692
HD 197037 b,309.8869681,42.247593,33.1944
HD 199509 b,317.3445632,-82.0274926,24.3056
HD 19994 b,48.1943193,-1.1963955,22.5242
HD 20003 b,46.9090081,-72.3219221,41.8316
HD 20003 c,46.9090081,-72.3219221,41.8316
HD 200964 b,316.6664183,3.8033357,72.5922
HD 200964 c,316.6664183,3.8033357,72.5922
HD 202206 c,318.7405221,-20.7897284,45.9665
HD 202696 b,319.2250346,27.2582799,188.546
HD 202696 c,319.2250346,27.2582799,188.546
HD 202772 A b,319.6995877,-26.6163743,161.498
HD 203030 b,319.7432238,26.2305846,39.2503
HD 20329 b,49.178124,15.6563542,63.6796
HD 203387 b,320.561782,-16.8345229,61.7477
HD 203387 c,320.561782,-16.8345229,61.7477
HD 2039 b,6.0851069,-56.649988,85.6922
HD 204313 b,322.0510568,-21.7274194,47.7945
HD 204313 c,322.0510568,-21.7274194,47.7945
HD 204313 e,322.0510568,-21.7274194,47.7945
HD 204941 b,323.0966714,-20.957957,28.7165
HD 205158 b,323.9186227,-59.6933144,86.6159
HD 205739 b,324.5351273,-31.7378373,92.5087
HD 206255 b,325.5917768,-50.0935884,75.2363
HD 206610 b,325.8537599,-7.4082451,147.192
HD 206893 b,326.3416874,-12.7833522,40.7583
HD 206893 c,326.3416874,-12.7833522,40.7583
HD 207496 b,328.7181708,-77.3388025,23.606
HD 20781 b,50.0139757,-28.7841175,35.9715
HD 20781 c,50.0139757,-28.7841175,35.9715
HD 20781 d,50.0139757,-28.7841175,35.9715
HD 20781 e,50.0139757,-28.7841175,35.9715
HD 20782 b,50.0166232,-28.8543535,35.9864
HD 207832 b,328.1517893,-26.0271749,58.9291
HD 207832 c,328.1517893,-26.0271749,58.9291
HD 207897 b,325.2016451,84.3337613,28.2938
HD 20794 b,49.9997666,-43.0666533,6.00278
HD 20794 c,49.9997666,-43.0666533,6.00278
HD 20794 d,49.9997666,-43.0666533,6.00278
HD 20794 e,49.9997666,-43.0666533,6.00278
HD 208487 b,329.3332489,-37.7641354,45.147
HD 208527 b,329.0999413,21.239922,312.202
HD 20868 b,50.1794053,-33.72969,47.7223
HD 208897 b,329.7490639,19.0201591,67.4872
HD 209458 b,330.7950219,18.8842419,48.3016
HD 210193 b,332.3951324,-41.225205,42.2029
HD 210277 b,332.3748117,-7.5505962,21.2985
HD 210702 b,332.9638643,16.0404806,54.1963
HD 211403 b,333.8158177,58.2755601,83.0919
HD 211810 b,334.5286724,61.1349912,64.6353
HD 211970 b,335.5661579,-54.5596006,13.1277
HD 212301 b,336.8803957,-77.7183219,54.2304
HD 212771 b,336.762413,-17.2641046,111.155
HD 213240 b,337.7506266,-49.4341037,40.8707
HD 213472 b,337.7069969,40.7222277,64.4527
HD 213519 b,337.7727845,45.1452472,41.0014
HD 213885 b,338.9837166,-59.864829,48.0883
HD 213885 c,338.9837166,-59.864829,48.0883
HD 21411 b,51.5474155,-30.6168403,29.1328
HD 214823 b,340.0832062,31.7875183,101.368
HD 215152 b,340.8380941,-6.4020685,21.5974
HD 215152 c,340.8380941,-6.4020685,21.5974
HD 215152 d,340.8380941,-6.4020685,21.5974
HD 215152 e,340.8380941,-6.4020685,21.5974
HD 215497 b,341.652714,-56.5997984,40.5468
HD 215497 c,341.652714,-56.5997984,40.5468
HD 216435 b,343.4094703,-48.5986332,32.9834
HD 216437 b,343.6639631,-70.0733957,26.6902
HD 216520 b,341.8768719,83.6975307,19.552
HD 216520 c,341.8768719,83.6975307,19.552
HD 216536 b,343.2665641,44.4777303,376.233
HD 216770 b,343.9748751,-26.6595286,36.6625
HD 21693 b,51.8040469,-58.3232726,33.255
HD 21693 c,51.8040469,-58.3232726,33.255
HD 217107 b,344.5647243,-2.3954489,20.0619
HD 217107 c,344.5647243,-2.3954489,20.0619
HD 21749 c,51.7501882,-63.500166,16.32
HD 217786 b,345.7838088,-0.4303594,55.4847
HD 217786 c,345.7838088,-0.4303594,55.4847
HD 217958 b,346.136577,-25.6917758,61.7957
HD 218566 b,347.297417,-2.2611645,28.8274
HD 219077 b,348.5319387,-62.7018297,29.1864
HD 219134 b,348.3372026,57.1696255,6.53127
HD 219134 c,348.3372026,57.1696255,6.53127
HD 219134 d,348.3372026,57.1696255,6.53127
HD 219134 f,348.3372026,57.1696255,6.53127
HD 219134 g,348.3372026,57.1696255,6.53127
HD 219134 h,348.3372026,57.1696255,6.53127
HD 219139 b,348.3604055,11.0649832,104.935
HD 219415 b,348.7243579,56.7303001,165.184
HD 219666 b,349.5592665,-56.9039857,94.1719
HD 219828 b,349.6947029,18.6457524,73.114
HD 219828 c,349.6947029,18.6457524,73.114
HD 220074 b,350.0599827,61.9701062,324.54
HD 220197 b,350.4946927,16.6323305,64.411
HD 220689 b,351.4707282,-20.6167923,46.8778
HD 220773 b,351.6144715,8.6428871,50.5103
HD 220842 b,351.6534162,56.8871415,64.6498
HD 221287 b,352.836223,-58.209754,55.9231
HD 221416 b,353.0331863,-21.8012007,95.5483
HD 221420 b,353.3319001,-77.3853286,31.1415
HD 221585 b,353.2293802,63.1556146,55.8535
HD 222076 b,354.531982,-70.9032461,91.1538
HD 222155 b,354.5025617,48.9960191,50.6078
HD 222582 b,355.4640788,-5.9862379,42.1586
HD 224538 b,359.7164302,-61.5868613,79.0608
HD 224693 b,359.9749837,-22.4279999,93.5015
HD 22496 b,53.7565398,-48.4178173,13.5956
HD 22532 b,53.8148478,-49.4172669,161.183
HD 22781 b,55.2065581,31.8258855,32.6034
HD 22946 d,54.819538,-42.7630276,62.7792
HD 23079 b,54.9281897,-52.9162344,33.4591
HD 23127 b,54.8491271,-60.077229,93.8555
HD 231701 b,293.017622,16.4743566,108.877
HD 233604 b,137.4535054,53.5682016,847.058
HD 233832 b,171.5196515,50.3763099,58.742
HD 23472 b,55.4590314,-62.7672667,39.0341
HD 23472 c,55.4590314,-62.7672667,39.0341
HD 23472 d,55.4590314,-62.7672667,39.0341
HD 23472 e,55.4590314,-62.7672667,39.0341
HD 23472 f,55.4590314,-62.7672667,39.0341
HD 235088 b,300.6154535,53.3774418,41.1706
HD 23596 b,57.0018601,40.5307308,52.0018
HD 238090 b,183.0886375,54.486153,15.2354
HD 238914 b,279.5842102,59.2538819,519.452
HD 240210 b,347.6219227,57.0294818,372.405
HD 240237 b,348.9259334,58.0432233,933.377
HD 24040 b,57.5962104,17.4752873,46.6224
HD 24040 c,57.5962104,17.4752873,46.6224
HD 24064 b,59.1510071,74.0800789,300.247
HD 24085 b,56.2563447,-70.0245193,54.9004
HD 25015 b,59.4335463,-20.2673347,37.433
HD 25171 b,58.9574779,-65.1863239,55.6146
HD 25463 b,60.7483361,9.2077676,45.6181
HD 25463 c,60.7483361,9.2077676,45.6181
HD 25723 b,61.0947182,-12.7922241,114.816
HD 25912 b,60.9074988,-51.9315058,49.1661
HD 25912 c,60.9074988,-51.9315058,49.1661
HD 260655 b,99.2915429,17.5662696,10.0055
HD 260655 c,99.2915429,17.5662696,10.0055
HD 26161 b,62.4122255,31.6524346,40.9128
HD 2638 b,7.4990038,-5.76496,54.9621
HD 2685 b,7.3289156,-76.304032,196.852
HD 27442 b,64.1205476,-59.3028771,18.2704
HD 27631 b,64.9392168,-41.9606604,50.2862
HD 27894 b,65.1975693,-59.4096776,43.8214
HD 27894 c,65.1975693,-59.4096776,43.8214
HD 27894 d,65.1975693,-59.4096776,43.8214
HD 27969 b,66.7068364,42.90872,67.9328
HD 28109 b,65.2383065,-68.1026875,139.611
HD 28109 c,65.2383065,-68.1026875,139.611
HD 28109 d,65.2383065,-68.1026875,139.611
HD 28185 b,66.6100461,-10.5510754,39.3809
HD 28185 c,66.6100461,-10.5510754,39.3809
HD 28192 b,66.7032517,-1.7244842,49.8063
HD 28254 b,66.2108141,-50.6228081,55.2884
HD 284149 AB b,61.6616887,20.3030344,117.807
HD 285507 b,61.755663,15.3349441,45.0293
HD 285968 b,70.7353853,18.953358,9.47045
HD 28678 b,67.8560643,4.5752495,189.908
HD 29021 b,69.4681379,60.6762985,30.9939
HD 290327 b,80.8399887,-2.2780391,56.433
HD 29399 b,68.3903471,-62.8237576,44.1518
HD 2952 b,8.2938367,54.8948177,110.103
HD 29985 b,70.5216589,-33.9210696,31.2707
HD 30177 b,70.4770964,-58.0208085,55.5867
HD 30177 c,70.4770964,-58.0208085,55.5867
HD 30562 b,72.1529519,-5.6751152,26.1597
HD 30669 b,72.1198522,-28.4190757,58.0844
HD 30856 b,72.5745099,-24.3689282,131.199
HD 31253 b,73.6822877,12.3520103,58.1438
HD 31527 b,73.9096193,-23.2413163,38.4473
HD 31527 c,73.9096193,-23.2413163,38.4473
HD 31527 d,73.9096193,-23.2413163,38.4473
HD 3167 b,8.7401487,4.3807215,47.2899
HD 3167 c,8.7401487,4.3807215,47.2899
HD 3167 d,8.7401487,4.3807215,47.2899
HD 3167 e,8.7401487,4.3807215,47.2899
HD 32518 b,77.4037569,69.6391355,122.115
HD 32963 b,76.9820146,26.3276805,38.0786
HD 330075 b,237.4054997,-49.9639199,45.2989
HD 331093 b,295.6200054,31.7395451,50.1928
HD 33142 b,76.8980559,-13.9863374,121.375
HD 33142 c,76.8980559,-13.9863374,121.375
HD 33142 d,76.8980559,-13.9863374,121.375
HD 332231 b,306.741134,33.7443882,80.6665
HD 33283 b,77.0044889,-26.7976689,89.8623
HD 33564 b,80.6378979,79.2318488,20.9531
HD 33844 b,78.1505649,-14.9509775,105.779
HD 33844 c,78.1505649,-14.9509775,105.779
HD 34445 b,79.4207483,7.3527156,46.0907
HD 34445 c,79.4207483,7.3527156,46.0907
HD 34445 d,79.4207483,7.3527156,46.0907
HD 34445 e,79.4207483,7.3527156,46.0907
HD 34445 f,79.4207483,7.3527156,46.0907
HD 34445 g,79.4207483,7.3527156,46.0907
HD 35759 b,82.8886636,64.3183753,71.2423
HD 360 b,2.072903,-8.8242618,111.542
HD 36384 b,84.9319998,75.0439884,209.309
HD 3651 b,9.8387218,21.2488844,11.1336
HD 37124 b,84.2599947,20.7289784,31.6634
HD 37124 c,84.2599947,20.7289784,31.6634
HD 37124 d,84.2599947,20.7289784,31.6634
HD 37605 b,85.0074276,6.0595116,46.7864
HD 37605 c,85.0074276,6.0595116,46.7864
HD 3765 b,10.2072994,40.1842918,17.926
HD 38283 b,84.2605324,-73.6998131,38.0615
HD 38529 b,86.6451363,1.1675866,42.3538
HD 38529 c,86.6451363,1.1675866,42.3538
HD 38801 b,86.9963141,-8.3280256,91.4349
HD 39091 b,84.2992798,-80.4646041,18.2702
HD 39194 b,86.129071,-70.1382377,26.4131
HD 39194 c,86.129071,-70.1382377,26.4131
HD 39194 d,86.129071,-70.1382377,26.4131
HD 39855 b,88.6260731,-19.7044472,23.2599
HD 40307 b,88.5172191,-60.0237289,12.9363
HD 40307 c,88.5172191,-60.0237289,12.9363
HD 40307 d,88.5172191,-60.0237289,12.9363
HD 40307 f,88.5172191,-60.0237289,12.9363
HD 40307 g,88.5172191,-60.0237289,12.9363
HD 40956 b,91.6628015,63.453875,116.593
HD 40979 b,91.1253346,44.2597855,34.0883
HD 41004 A b,89.9566041,-48.2394189,36.69117
HD 41004 B b,89.9565956,-48.2394114,41.5504
HD 4113 b,10.8027515,-37.9831248,41.8727
HD 42012 b,92.485473,34.1341722,36.7984
HD 4203 b,11.1722288,20.4483925,81.3795
